FR-CRC	DE-CRC	CN-CRC	US-CRC	AT-CRC	all
K00104	0.131871609607116	0.548229383122169	0.0849754019736191	0.490193660105128	0.378936569426682	0.0630236262591749
K00105	0.404842620949986	0.719700149571453	0.797501192007575	0.638915935479539	0.993378263952556	0.807216654468333
K00106	0.139076650121014	0.334347048074259	0.5395153037251	0.426865020187208	0.248616856586519	0.351935885264883
K00108	0.0837772644261504	0.452889466036004	0.870080466406358	0.54484002057001	0.030917622692533	0.00143048711978344
K00111	0.418970898936768	0.609694125044116	0.402141370645326	0.58444494353525	0.692497140404507	0.320131988096159
K00112	0.0597831696555403	0.912876975973746	0.717407360786807	0.752200766162371	0.0310129229436171	0.0452556047166191
K00113	0.0999663458358056	0.988374503094705	0.910028659516496	0.711995534475617	0.0354405595674841	0.034438548606024
K00116	0.0942173987746165	0.757195585431869	0.953025865657298	0.49269494342435	0.0750044072904203	0.00874386784820321
K00117	0.137293588984483	0.741021813552265	0.75417562027861	0.436545706781363	0.0869238813495215	0.00434968824671007
K00118	0.389707716120906	0.848326015798135	0.249175883750552	0.763040618617044	0.903636958242601	0.0646186683689902
K00121	0.0990740634623061	0.833186396313288	0.450333362187316	0.55250564348421	0.392664723133759	0.047321448769996
K00122	0.389707716120906	0.0280438890176691	0.200420643390717	0.416754960273491	0.537892977616756	0.00153130452126127
K00123	0.905832757150567	0.968789816622844	0.257372472908882	0.883172034140573	0.14433162972931	0.572012794248162
K00124	0.31033482748481	0.000520538966318209	0.988917773958439	0.651462135351312	0.297248077907823	0.681861343555048
K00125	0.834174602611888	0.384042745866403	0.646516072110458	0.657286199071295	0.0155146275933312	0.163631809564211
K00127	0.567542653769452	0.220162569183961	0.922977881565658	0.870614380579965	0.511652829566542	0.930688079731656
K00128	0.313129324582669	0.71480813030223	0.11261015603221	0.559681577007162	0.00191334763285	0.382333635174841
K00129	0.723196845204512	0.711486199772602	0.885445053560702	0.939148073081728	0.920176243110551	0.739855679941735
K00130	0.751717094046129	0.865197103037117	0.992267983181259	0.66335015387562	0.245475479730901	0.905386818768361
K00131	0.184713890900784	0.996932189982485	0.697105183674142	0.406054909476791	0.14433162972931	0.398876298592751
K00132	0.0158712194291292	0.814570858784412	0.0219945766100369	0.426865020187208	0.127398913701715	0.000541179465561788
K00133	0.547917176772091	0.0071454460906832	0.257372472908882	0.836545282501468	0.275367521258159	0.349554861054176
K00134	0.836987957288595	0.739152349583302	0.193186242105784	0.73987538497754	0.287949079052782	0.57905478179134
K00135	0.601591183012631	0.949017364153084	0.516089189849855	0.607196946302348	0.163629358812605	0.0389754310654747
K00137	0.0597712283394383	0.72239956210605	0.920905899970575	0.409223147003226	0.0570680709002101	0.00234323690261292
K00138	0.110022215682805	0.909150470477033	0.856591441029338	0.368731113262512	0.119569041819207	0.00703299685037961
K00140	0.262431591775513	0.467859743478726	0.404323129956861	0.426865020187208	0.384113459576473	0.209378043263972
K00141	0.288499679911847	0.951215742147138	0.623515344101465	0.891757661839079	0.0696320987425439	0.102067661262062
K00142	0.622300085796186	0.667346628562252	0.143579607368841	0.842378034183324	0.0279052995036807	0.0122397100586464
K00143	0.769944498531626	0.886837894664686	0.58011348093845	0.870614380579965	0.0896760793372886	0.0547536772936539
K00145	0.0495251553544963	0.00244002872252455	0.521385401216071	0.997279874941762	0.0112198533447579	0.00232838701350566
K00146	0.235328377917735	0.566836479699222	0.944564811299888	0.720376575119358	0.015427867415498	0.0732266914930468
K00147	0.272536998947495	0.00164009549053051	0.548256991127584	0.456214172680782	0.0136986721289478	0.00269472406081765
K00150	0.516860655264472	0.520129151405848	0.347262680174376	0.802216508769829	0.0938339887231486	0.0126607100318588
K00151	0.264781138278464	0.899203127409763	0.976084038623185	0.636928185090113	0.023343681357269	0.0585667759794992
K00154	0.909372110829284	0.573206388663348	0.495668560251683	0.472090193860491	0.187626184910591	0.980309204723298
K00156	0.00174721267770256	0.0648576893782356	0.163049438315419	0.410208365784227	0.0368858969750613	9.92081484303476e-08
K00158	0.8434245273186	0.471544493313483	0.414624388356263	0.844669198462145	0.389802700395342	0.341566220488602
K00161	0.0106781456446767	0.188346135910396	0.0122494063182061	0.432089407803729	0.713752339149125	1.95191040535299e-05
K00162	0.00883327246413483	0.257456639036943	0.0109476140727028	0.422558684950422	0.581605404786167	4.21281359280407e-05
K00163	0.0701146948122879	0.860094129099156	0.9257710759781	0.391999764814891	0.115400779899182	0.0203334294996136
K00164	0.079247906538331	0.895252960668599	0.997308093129014	0.928982218724824	0.180312562042572	0.105343191133819
K00167	0.921222584884821	0.969972459864833	0.728479129450585	1	0.567698195301185	0.704443373479429
K00169	0.157888112943787	0.00444537154765915	0.994430350723339	0.391576034588182	0.202943635169753	0.000568742092684683
K00170	0.124811016831667	0.0152956307248744	0.966684725055996	0.376392709483529	0.22853415701413	0.0012170900108091
K00171	0.746521519812885	0.0579995451421285	0.803312724609051	0.310262902313307	0.413989092145898	0.00309263162615212
K00172	0.0524134288742399	0.00524664749529141	0.875024984709275	0.354897921038393	0.252035699428182	1.87843288983898e-05
K00174	0.000333194152639268	0.191696440816486	0.257372472908882	0.54484002057001	0.0221600827129012	8.65049745952676e-08
K00175	0.000154903555742509	0.11496311666171	0.236781112693776	0.555741189490906	0.0256057198790783	1.96782933947759e-08
K00176	1.63182772943121e-05	0.261605767788798	0.33404485650288	0.992517290607012	0.0153282971807786	1.04222483505453e-08
K00177	0.000108571196822801	0.312423572911671	0.194731254068734	0.832386594796214	0.0228865138538421	1.30258536435745e-08
K00179	0.013890883018328	0.31983453476271	0.33046549934505	0.900997938180344	0.131394554445664	0.000273658820552855
K00180	0.00355668736990734	0.350869687483865	0.309026283502913	0.948046349349489	0.142984085545032	0.00011393804310396
K00183	0.326960124718599	0.736840832351076	0.353085061807505	0.857696273414714	0.0276937420655588	0.162678770405139
K00184	0.526087336915462	0.916576487828203	0.309026283502913	0.733016326991053	0.585112392818138	0.651822554826758
K00185	0.152521553210898	0.803526019359997	0.20179291832768	0.73987538497754	0.124016182244613	0.336096980939943
K00186	0.602833915092553	0.680797433360582	0.705808426471637	0.959726015012119	0.0187460578496106	0.0378237163074971
K00187	0.713872579960252	0.886837894664686	0.554419805920114	0.849424965446571	0.0303098527812676	0.0843402506819675
K00188	0.913147403483834	1	0.705547546570488	0.742264491013553	0.994092174683466	0.81187787888841
K00192	0.0952851624644447	0.346356458165513	0.918467607706519	0.601368933096342	0.371168519581194	0.233343937044934
K00194	0.206242143647603	0.800521643648361	0.664404323931622	0.55250564348421	0.00351332986760742	0.102546545588347
K00196	0.0563579491760988	0.914698453375777	0.239739948981244	0.51821281074827	0.122724509482576	0.667390195609054
K00197	0.100866373902812	0.71480813030223	0.614615164223584	0.470528078218342	0.00268067141728259	0.0368491249328817
K00198	0.485694601506279	0.892652018612608	0.193186242105784	0.75600469440205	0.00565903511469489	0.796867104626071
K00200	0.69053283747347	0.961526595523524	0.705547546570488	0.918518987328029	0.0146856181484823	0.0493248427312424
K00201	0.491834107119941	0.951215742147138	0.906154003807368	0.817672986153913	0.0333200527962788	0.0964479324544533
K00202	0.717302904576889	0.565723832725748	0.840240757212324	0.893106222190915	0.772728683406893	0.573036756349088
K00203	0.4130645856419	0.969761301904415	0.774443792607402	0.898361333428705	0.0466342834225608	0.139338490681339
K00204	0.44735578438599	0.991503997511837	0.888438374471071	0.73695441270592	0.0149628556841039	0.0273752821101895
K00205	0.229432332613488	0.425670591342097	0.130874724091058	0.821088990258025	0.00966635718782208	0.000247956841018005
K00207	0.933954054826663	0.0131559622765096	0.847186986206421	0.49269494342435	0.057480226356138	0.0390357142457137
K00208	0.0485301423696521	0.453805876418523	0.496221719717028	0.596038436136528	0.00168633448463391	1.75447273088706e-05
K00209	0.000180315587674034	0.0152956307248744	0.623515344101465	0.400343382921744	0.00509869837426243	6.87573005871354e-08
K00210	0.079247906538331	0.918582318200058	0.913099419127725	0.587742235733807	0.00500921511451195	0.00285826631351771
K00215	0.31033482748481	0.182357583085123	0.193186242105784	0.416754960273491	0.0241194254643714	0.0949655015295787
K00216	0.765245001345497	0.780438101369516	0.783775926673906	0.499067297751855	0.236949989576683	0.234288978144392
K00217	0.516339884227767	0.867374061136319	0.290983192008646	0.570675901244381	NA	0.189670321779944
K00218	0.399693681587511	0.556538509741335	0.906614707180728	0.933670491915848	0.050750540141484	0.0631501857170803
K00219	0.720521508400152	0.242782315843383	0.35003046741942	0.636928185090113	0.0136986721289478	0.637357644053501
K00220	0.0658794134850604	0.612943531580098	0.362087055379794	0.870614380579965	0.0661068589454214	0.00192905236093622
K00221	0.150745839910005	0.141437297398636	0.312647454144467	0.954775508783627	0.861077509311461	0.0280652136229134
K00226	0.123834143121707	0.354176244964621	0.563979814943575	0.33560587144072	0.245475479730901	0.0010336013668818
K00228	0.174274663425073	0.854046866337929	0.903240458836748	0.376392709483529	0.118887148495152	0.0134013654920315
K00230	0.322423844496095	0.962995289393554	0.590064174073542	0.711995534475617	0.00815576769330256	0.00616737040600078
K00231	0.00333680744024374	0.430606252034447	0.143579607368841	0.410208365784227	0.00233530359178323	2.51621560759025e-08
K00234	0.178422027875752	0.789372488069796	1	0.235476461993775	0.00304467139341507	0.00152589583651217
K00235	0.399396894038208	0.346976360451905	0.917394351832874	0.376392709483529	0.052892461445358	0.00522958746266411
K00239	0.108166764404332	0.926816342322455	0.19693243845001	0.610725365903148	0.699441027036867	0.0436634950849555
K00240	0.0380577312671248	0.834982532272795	0.312647454144467	0.460576781913339	0.178445221609834	0.00389455878943246
K00241	0.00783463819099314	0.561565170670926	0.510376771807678	0.361157968808579	0.00228078185320852	6.68295937217983e-07
K00242	0.153009547094021	0.515761552275219	0.797627363336216	0.376392709483529	0.0853068524622462	0.00498730744682234
K00243	0.081582043181336	0.973487838134183	0.705808426471637	0.492481100362756	0.301939588078508	0.746456712024785
K00244	0.125794379782974	0.000543696022288619	0.970054988325952	0.962856665748981	0.00625498688826115	0.000134259193915052
K00245	0.834174602611888	0.274650963795434	0.618811341773965	0.954775508783627	0.872596409123745	0.545857424092287
K00246	0.736180468130676	0.49161218531356	0.86361607526364	0.499067297751855	0.0252116611706643	0.168965885581804
K00247	0.106204079849217	0.489587516616855	0.949861211382294	0.310262902313307	0.141883269757231	0.00282949397018998
K00248	0.185901957961949	0.0189652037781024	0.353544346951064	0.410945474897732	0.267886262027972	0.774925752197444
K00249	0.796050576237474	0.030400981351992	0.625470220203387	0.859750637860924	0.401319722132859	0.358565330326967
K00252	1	0.392474917302934	0.0706614343947073	0.525346272943236	0.620761105424802	0.0179378141296425
K00253	0.416537904591922	0.739152349583302	0.853227933029888	0.893106222190915	0.638053235403525	0.58259974583478
K00254	0.480015457351394	0.982299711279968	0.402141370645326	0.375856508100977	0.689254475009684	0.0479290676381786
K00257	0.00951993798706271	0.672046808545776	0.240995795233975	0.345680974182769	0.210527677156596	0.00044106738176151
K00259	0.0309259662001798	0.712517781843987	0.33834693606139	0.476234095151895	0.0153282971807786	1.2587988457364e-05
K00260	0.0125871253593544	0.163747010606294	0.0369046157414051	0.824729104720239	0.058338306793796	2.05762593449548e-06
K00261	0.465386933151843	0.352898585700746	0.75520710649656	0.669170862676025	0.146943544769499	0.789780800660362
K00262	0.459130044181341	0.814570858784412	0.106796810976288	0.839183171016817	0.45470414650097	0.0813207375006087
K00263	0.9577193645803	0.757908511849594	0.498809638214124	0.49654215484963	0.468460244719153	0.129453070098978
K00264	0.430367498499912	0.201709757597392	0.346021355241285	0.669170862676025	0.323863031693189	0.362862680769718
K00265	0.610102627468307	0.263527427752243	0.822354575062276	0.759811528911318	0.429497431403793	0.295877800074525
K00266	0.351366122441829	0.000606330710199548	0.939057441573661	0.657286199071295	0.0469507161886696	0.000610238232314318
K00273	1	0.363880766346905	0.828978332645989	0.82222520780689	0.040908589767857	0.412237477702618
K00274	0.503553090040915	0.242782315843383	0.836626074003421	0.824729104720239	0.57470352812789	0.508511013682755
K00275	0.0238872283726888	0.0890312132797801	0.372649152053021	0.772070038380578	0.00468764221623702	2.96533725248536e-06
K00276	0.453654329862943	0.624744535802739	0.918467607706519	0.99309263098841	0.00914761264747628	0.128984863809914
K00278	0.459130044181341	0.176223521366903	0.372649152053021	0.436545706781363	0.166437226454729	0.900592205800608
K00281	0.0127236780217235	0.535943729362776	0.510376771807678	0.428423610086697	0.00557090590208135	8.89191317109878e-06
K00282	0.00424311703981463	0.259459879078946	0.127928758512318	0.839183171016817	0.245475479730901	5.98756600952534e-05
K00283	0.004685992675529	0.263527427752243	0.143579607368841	0.88604608660392	0.206638930249429	6.34335408500961e-05
K00284	0.013307530981403	0.000483038976552047	0.951704278309804	0.534470193936053	0.0934767517569324	5.56889462504615e-06
K00285	0.119965330521043	0.902258120705246	0.964195757745335	0.772070038380578	0.275367521258159	0.0983466247231345
K00286	0.908395258741543	0.000897587026849347	0.223502755948367	0.616240675679504	0.0254973640164952	0.0518979306752692
K00287	0.213765159778816	0.710229833875728	0.158416245884879	0.949860574086198	0.699441027036867	0.0625980514453613
K00289	0.573932437782376	0.690178031440106	0.847823155639839	0.900997938180344	0.225844050247499	0.563641454116424
K00290	0.934460351144174	0.0301033023969599	0.648686745730993	0.621630046436616	0.869143446004443	0.677481505477535
K00293	0.647765387670436	0.0799884197486237	0.0545577397921935	0.815032179475366	0.892575132545209	0.00461633805440039
K00294	0.0339848875703234	0.803526019359997	0.426843870865668	0.77042078057754	0.299191258151811	0.00398219980775782
K00297	0.131871609607116	0.399907270413746	0.0917946397119955	0.923153865772777	0.0279777661380536	0.271140985108994
K00298	0.835692694407858	0.151613516433381	0.327665832595954	0.605430937832981	0.76111081554756	0.0595061774769819
K00299	0.0651918487281109	0.489769223171798	0.783775926673906	0.395430687274468	0.064063850055313	0.00103411221591867
K00301	0.24479260789639	0.584060139203062	0.941518472165227	0.364371902928881	0.0342094949495698	0.00317565737826517
K00302	0.868077300346504	0.0890312132797801	0.914581310001032	0.772070038380578	0.0479240763379935	0.0602752238131147
K00303	0.167527071309826	0.00775841281099301	0.262356876984689	0.801443076233024	0.776175260778263	0.00408668939157376
K00306	0.949099947287835	0.962995289393554	0.308882590580969	0.345680974182769	0.135672262934665	0.362862680769718
K00311	0.402559066902087	0.656659134894774	0.727571624997443	0.39490383641367	0.481832484904245	0.949836176077909
K00313	0.0282555992256703	0.207571441560535	0.518471214510816	0.918518987328029	0.624294637917224	0.00695962474121463
K00314	0.454822345865664	0.667812558814876	0.327381808301055	0.923153865772777	0.910168234965536	0.354173836906583
K00315	0.990463073885216	0.0459838333580594	0.187524588582995	0.790969934427144	0.546474615758005	0.110767795761432
K00316	0.575441360555149	0.973487838134183	0.452448054001595	0.274143735837489	0.997927097630944	0.388615951664901
K00318	0.142005334040894	0.977347588241831	0.991882127713556	0.891757661839079	0.0966924052440203	0.234344282642238
K00319	0.404942193756632	0.946800464283402	0.390983510118454	0.945300488938807	0.0365991324492896	0.0628450609215852
K00320	0.285402786777536	0.871564722852018	0.853227933029888	0.821088990258025	0.0334535466420131	0.0528703471753027
K00322	0.120921102773042	0.629093806917866	0.887142651367639	0.425808550935534	0.0478353968247163	0.00387942298864512
K00324	0.482717337780398	0.717525196421502	0.664404323931622	0.559681577007162	0.45470414650097	0.875430105074915
K00325	0.604524815363841	0.778687307042912	0.695002248333838	0.724717745527735	0.520525616047256	0.999960625472125
K00326	0.00278717676958338	0.687206978255385	0.555774300653033	0.350746087002541	0.00998276852389652	1.537437608266e-05
K00329	0.689543892869559	0.0517153120436649	0.887142651367639	0.534054751729974	0.260655719708197	0.222647067579986
K00330	0.0485301423696521	0.354176244964621	0.694042719315016	0.310262902313307	0.00226556697371401	0.00263401267342582
K00331	0.00313696685142576	0.940144697448688	0.33834693606139	0.345680974182769	0.00153488148363616	5.4881694265078e-07
K00332	0.0563579491760988	0.629093806917866	0.610452651828181	0.89784008673295	0.988641489749774	0.0876845315261581
K00333	0.00831828308940576	0.455655135341519	0.346021355241285	0.938574611624728	0.878894895491671	0.00401729007272794
K00334	0.103219562001167	0.125539370404918	0.0798645951258289	0.598774966728522	0.398568914565419	0.00056494483238901
K00335	0.453689540491437	0.780457769156558	0.353085061807505	0.678490604508638	0.245475479730901	0.47158784509229
K00336	0.963043066906995	0.687206978255385	0.178700587534133	0.88604608660392	0.0034238560873527	0.741492420752105
K00337	0.00814050361642053	0.637673434259584	0.340002433008501	0.391576034588182	0.00166676051887283	4.71558238188557e-07
K00338	0.00240340049538585	0.646048179002745	0.306531261078967	0.361157968808579	0.00143910060700538	1.66458719774238e-07
K00339	0.00725851157841853	0.760208722125098	0.375643035486007	0.555741189490906	0.00147580174542024	2.85603685705622e-06
K00340	0.00288598571485247	0.733787308275132	0.37133039909473	0.376392709483529	0.00228078185320852	1.22096785406517e-06
K00341	0.00847880453115829	0.675370355577719	0.33834693606139	0.446183713517859	0.00153488148363616	1.8191508395709e-06
K00342	0.00814050361642053	0.806667689249196	0.356198494144319	0.395430687274468	0.00147580174542024	1.11557302010977e-06
K00343	0.0151716495750873	0.58207280057891	0.346021355241285	0.369778822236102	0.00148829406286217	6.84354093900506e-07
K00344	0.550715967994872	0.471544493313483	0.545756258871377	0.726606429237097	0.546485800195855	0.307694267184716
K00346	0.0232732184094726	0.559047944002991	0.720287172591189	0.563311534838578	0.00665232610013357	0.000200748503839453
K00347	0.0226059177142744	0.762808556400652	0.732997359360902	0.410945474897732	0.00506050503215432	9.68907761513433e-05
K00348	0.0185084694225727	0.633177083861363	0.71723075885117	0.391576034588182	0.00253776351491524	3.76092995974069e-05
K00349	0.0142531626226616	0.567979963513137	0.777281049340838	0.40747735471447	0.00625498688826115	4.2461481742124e-05
K00350	0.0160299701255428	0.733787308275132	0.789490706349167	0.446183713517859	0.00508521118476971	0.000125174852658433
K00351	0.0319184566717687	0.697553117386833	0.446560399695586	0.49269494342435	0.384113459576473	0.00113433109934885
K00354	0.442837978117628	0.787978778381038	0.540780122455888	0.730100888937346	0.627388744391097	0.0459868725354186
K00355	0.0343886180019118	0.600657436078071	0.33834693606139	0.528888818515865	0.0539917910715205	0.000313764819611169
K00356	0.689543892869559	0.0517153120436649	0.887142651367639	0.534054751729974	0.260655719708197	0.222647067579986
K00362	0.52852246965454	0.833186396313288	0.632993561498791	0.486368580305284	0.834970987849999	0.145450180506062
K00363	0.0896411417496519	0.910927493034432	0.961112149900503	0.59474496562174	0.231456091541922	0.0516190243703335
K00364	0.972299909435867	0.670461742733905	0.964679866438259	0.747057360373554	0.795170039740291	0.909559629283321
K00366	0.287522123317723	0.499993101323677	0.715730155911401	0.927890170009959	0.0266627942847757	0.116436182213573
K00367	0.705910072062155	0.543743025674693	0.94941322990018	0.69532037627261	0.904608590657222	0.402736351133533
K00368	0.877532614260767	0.980911668787834	0.532699072968219	0.542394796792211	0.616854852768326	0.425409802995927
K00370	0.0939318816790224	0.990229108065424	0.897213631869731	0.511315986282868	0.188877544928971	0.0592726147723519
K00371	0.0893074946263598	0.874768427155498	0.917394351832874	0.598774966728522	0.448294959584511	0.100232494732886
K00372	0.951288700320745	0.727585746097714	0.80257752863208	0.832386594796214	0.810031725116878	0.891609190131427
K00373	0.25957565047981	0.570236641041322	0.654174477945174	0.666673656309507	0.184047036048563	0.127968864912619
K00374	0.0370050968393019	0.76883853901825	0.944564811299888	0.48077766651048	0.14433162972931	0.00744031497680563
