FR-CRC	DE-CRC	CN-CRC	US-CRC	AT-CRC	all
K00075	-0.0438906834368089	-0.0471802084794076	0.00189732257983517	-0.0204142420176454	-0.0529081541650464	-0.0324991931038146
K00076	0.241373060822821	-0.0340468546413679	0.121431335541329	0.0560372208186238	0.248419165801933	0.126642785668668
K00077	-0.0072424339795289	-0.0658613358228219	0.0243668150908478	-0.00338854705031345	-0.0568003363616902	-0.0217851676247013
K00078	-0.0830748444038478	-0.0761208302375343	-0.00540994652942452	-0.0204709332044464	-0.118136462430723	-0.0606426033611952
K00079	-0.220029451166441	0.0698434398294889	0	0.0411390122404428	0.0552555820524938	-0.0107582834088031
K00082	0.187899331332859	-0.0121859655013237	0.152617905847324	-0.0164483042580528	0.147791698875761	0.0919349332593136
K00085	-0.0286190073519344	-0.0257086595524251	0.0571632601884679	-0.0358499292124612	0.0849846102529012	0.0103940548649097
K00086	0.00736885724301243	-0.114958851171455	0.0397899799091828	-0.095193771608194	-0.143000285804589	-0.0611988142864085
K00087	0.18460849406928	0.0996123652713203	0.228090503122693	0.0269677732896883	0.0441460185679336	0.116685030864183
K00088	-0.00681832035560211	-0.0222231507950478	0.0582822440142922	-0.00555897147674448	-0.0359280598620322	-0.00244925169502688
K00090	0.0653856061527788	-0.110981670485852	-0.0284392096794466	0.103950062882906	0.180516022421076	0.0420861622582924
K00091	0.0676140828900617	0.0936343584191629	0.106173441525861	-0.0309312194827088	0.195929420353027	0.0864840167410807
K00093	-0.0512065834792856	0.069035480641539	-0.0112478891444395	0.117438117760861	-0.0728653626411378	0.0102307526275075
K00094	0.0342792324729248	0.0995053226978884	0.382388742495832	0.308837379062027	-0.0741901148879773	0.150164112368139
K00096	-0.123788749128741	-0.0680023796749988	-0.0085318532399825	0.00843746478758605	-0.150150431789519	-0.0684071898091311
K00097	0.129785019340818	-0.00898535306711026	0.0960773351589693	0.042534268534209	0.198909854223566	0.0916642248380904
K00098	0.190967849353309	0.36756188437122	0.200541077543374	0.169391413978517	0.25405714043824	0.236503873136932
K00099	0.00447092929934143	-0.0321296323321787	0.037158626733423	-0.0171163795650573	-0.0210051135749246	-0.00572431388787925
K00100	-0.0183626223900697	-0.0362253972203813	0.0416148391539425	0.00236516825257633	-0.0622386104050881	-0.0145693245218041
K00101	0.445127371222664	0.150646139246047	-0.00778427659748861	0.368895135511892	0.603685883022835	0.31211405048119
K00102	0.0408769273648304	-0.0742620516283532	0.144828248476033	0.0595685162799267	0.0942620957951638	0.0530547472575201
K00104	0.0668328595415779	-0.0457527628509496	0.189550688903007	0.0496891011571424	-0.0580126823331379	0.040461440883528
K00105	-0.193308881259451	0.0856104476547861	0.0680204425008904	0.118283473649249	0.00796836403469141	0.0173147693160333
K00106	0.221550965411235	0.112066488887802	-0.17919586423345	-0.163490975253902	0.151407802184017	0.0284676833991404
K00108	0.466246237059696	0.218678131309761	0.106292520604256	0.305850777181797	0.687793220014041	0.35697217723391
K00111	0.0349230595789589	-0.0257756100565018	0.064501963665606	0.0241519256071137	-0.00598137634581088	0.0183639924898732
K00112	0.228800366342213	-0.0344021528543964	-0.071983224241437	0.0850189779393454	0.436403711678563	0.128767535772858
K00113	0.182830130363253	-0.00110131501642553	-0.0341141267796655	0.0859700654925028	0.340454331712321	0.114807817154397
K00116	0.490259871702488	0.128944709576332	0.0451411424607108	0.289175941028305	0.538381571750962	0.29838064730376
K00117	0.441904997049618	0.124569563734536	0.138800565091938	0.361395130242075	0.552215604557873	0.323777172135208
K00118	0.0605631867591154	0.0155465582744555	0.131336213344978	0.0284586797744363	-0.0099085978967597	0.0451992080512452
K00121	0.160607311626673	-0.02727107931195	0.127627496324412	0.0773460689824546	0.118119612206611	0.0912858819656402
K00122	-0.106083730949525	-0.209339948888685	-0.207477043550797	-0.209366720594194	-0.0647410517424604	-0.159401699145132
K00123	0.01060185932314	-0.00870935253744504	0.0986694544322662	-0.00742762612601253	-0.0851358692676272	0.00159969316486428
K00124	0.0814877816882194	-0.22897349721376	-0.0138851962160413	0.0382020289148212	0.124143848516408	0.000194993137929458
K00125	0.0022207418356739	-0.0727177149927433	0.0477954119307574	-0.0486285491712688	-0.155576638699139	-0.045381349819344
K00127	0.062660073359791	-0.113580850474843	0.0263977749163368	-0.0177319087295386	0.118950339916286	0.0153390857976064
K00128	-0.0366479006153347	-0.0203074283401907	0.132908851646708	-0.0321659559956344	-0.138132367575371	-0.0188689601759646
K00129	0.0489515369299916	-0.0406857361474505	-0.0163146765243525	0.00989565911469877	0.000391567617406206	0.000447670198058716
K00130	0.0223767027616809	-0.0545292776773698	-0.00790810473638955	-0.106721934346525	0.164918915536116	0.00362726030750254
K00131	-0.190300922186559	0.00876773638661439	-0.103106023186689	0.194182129803186	-0.234502816923363	-0.0649919792213622
K00132	0.16587524844803	0.0108423925695299	0.28314615172734	-0.0889220628192973	0.137281044485547	0.10164455488223
K00133	-0.0125826516441931	-0.0404781787732674	0.0503157454287305	-0.00633060942117586	-0.0151162567250924	-0.00483839022699966
K00134	0.00322152970037956	-0.0116654983258643	0.0608921794597691	-0.0108466564362153	-0.0195225683635188	0.00441579720691005
K00135	0.0895613271211522	0.00751509111257331	0.130355238785294	0.101984646402918	0.181423854056316	0.102168031495651
K00137	0.575157441509344	0.121220260504117	0.0681040500516447	0.360125556870708	0.568187883806263	0.338559038548415
K00138	0.445497068418011	0.0618074717027403	0.0900243042684948	0.433666915951389	0.505338560789282	0.307266864225983
K00140	-0.124118603261075	-0.0850131078917304	0.108340577475564	-0.108258050418145	-0.085914684605065	-0.0589927737400902
K00141	0.199474951769614	-0.0396416159934384	0.130865879958256	-0.0449952263309804	0.409903088419984	0.131121415564687
K00142	0.0842152066696637	-0.102884830363882	0.465530900062381	0.0992048903780936	0.665851688638059	0.242383571076863
K00143	0.018765973970022	0.0268874785941479	0.129376803379242	0.0471014088206908	0.328932821807051	0.110212897314231
K00145	-0.0405778239845138	-0.055426310597194	0.029385355392554	-0.00151417639278514	-0.045877746925531	-0.022802140501494
K00146	0.235841134104594	-0.251844030291737	0.0351291569896966	0.146562356123699	0.741580760620889	0.181453875509428
K00147	-0.021932303854643	-0.0556262549884114	0.0257705816888346	-0.02035840224918	-0.0415418388420118	-0.0227376436490823
K00150	0.0913252155920932	0.172960018686456	0.269518676897571	0.166956961222684	0.547504608002683	0.249653096080297
K00151	0.253952157899457	-0.130860948972919	-0.0123386099570866	0.2300790547521	0.656192991133741	0.199404928971058
K00154	0	0.0624405242501451	0	-0.080034060545226	0	-0.00351870725901617
K00156	0.305401469311622	0.146918953725016	0.20430807218755	0.115781287542017	0.341160211358702	0.222713998824982
K00158	0.0269945497227196	0.142895816620403	0.162144571993571	0.0602500183131984	-0.139089553437106	0.0506390806425572
K00161	0.216410438407187	0.14557333812558	0.292167691566335	0.0828480929304244	-0.0418050001496221	0.139038912175981
K00162	0.232069594741937	0.116455228503447	0.286618531884041	0.0897839045047707	-0.0524163987218617	0.134502172182467
K00163	0.38840754117967	-0.0415433133424731	3.73545689699488e-05	0.328499952167582	0.392133573055661	0.213507021525882
K00164	0.264622237491827	0.0506387161665431	0.0370999447672812	-0.0315304620651396	0.283083350169315	0.120782757305965
K00167	-0.0134636045618418	0.00674156921201007	0.0995740111162272	-0.00651070173456101	0.119007590747205	0.0410697729558079
K00169	-0.0898279659573407	-0.140506571271415	0.0102896587230508	-0.078159764963717	-0.0914428001942376	-0.0779294887327319
K00170	-0.096052664373745	-0.14691667900125	0.0137329927959455	-0.0974874087619389	-0.0996849284591629	-0.0852817375600303
K00171	-0.0350827317091739	-0.161774052784355	-0.038125268835487	-0.163666925143097	-0.0731610393568509	-0.0943620035657928
K00172	-0.135363057472231	-0.144113729593553	-0.0132224428093568	-0.0790296433697296	-0.0988988601316621	-0.0941255466753065
K00174	0.175074154267624	0.0471573994950111	0.0964818184122141	0.0287425485575829	0.23410059176588	0.116311302499662
K00175	0.197108246233955	0.0598917251776457	0.113883878763334	0.0278502142189678	0.225820240117474	0.124910860902275
K00176	0.262671129519592	0.0670802153658213	0.076065789021158	0.00118346440844143	0.226329345874952	0.126665988837993
K00177	0.208729144920596	0.0497688586628067	0.110516968033122	0.0188948021292596	0.210571433569901	0.119696241463137
K00179	0.0863154237032748	0.0381026353570652	0.0630068478675375	0.00459545549142228	0.0776931855890727	0.0539427096016745
K00180	0.106536975444691	0.0416030523897165	0.0641959139436946	-0.000246581277285137	0.0753863165267936	0.0574951354055222
K00183	-0.092725336760373	-0.0479241781846543	0.128171093361225	-0.0369066231879015	-0.264693272735328	-0.0628156635014064
K00184	0.0612978287094733	-0.0152329345905967	0.13891005889729	-0.0303577380493943	-0.0785488382238096	0.0152136753485925
K00185	0.125215903598368	0.0470768785133997	0.1985460505934	-0.0301294292700316	-0.170299720868093	0.0340819365134086
K00186	0.173214115470516	0.156124331180093	0.0336297333999498	0.0188576412679726	0.622090683742057	0.200783301012118
K00187	0.0877093102569105	0.0576491433902473	0.15805324938476	-0.114089327969209	0.624886575235082	0.162841790059558
K00188	0.0783948370081798	-0.0442988178474397	-0.0887272048165281	-0.139106765490538	0.0053453148720105	-0.0376785272548631
K00192	0.110306633649951	0	0	0.0568802480175331	0	0.0334373763334969
K00194	-0.122429782885987	-0.0225802314868594	0.087005455131317	-0.056480613989838	-0.256981619143193	-0.0742933584749119
K00196	0.108992615530902	-0.0155209171765303	0.131088358434582	-0.0646853356115801	-0.0990508530137105	0.0121647736327327
K00197	-0.143624652823587	-0.037111641721361	0.0782331051126995	-0.0636116755223187	-0.254198461868973	-0.084062665364708
K00198	-0.0426921764656838	0.0142911843109701	0.142084540967115	-0.0226817520058899	-0.220385029944849	-0.0258766466276675
K00200	0.1463527245856	0.0157975493259897	0.11422601222829	0.0299868850242208	0.666137569817201	0.19450014819626
K00201	0.22477172677299	-0.0116905174153439	0.0673648876857901	0.0888278305951959	0.580517613075086	0.189958308142744
K00202	0.0771522854163298	-0.131496703492412	0.0145911289628603	0.0344445892244468	0.0774944631113562	0.0144371526445161
K00203	0.216683823683935	-0.0130765165040826	0.0721878256019297	-0.044297958398657	0.552696628195092	0.156838760515644
K00204	0.223721434268977	0.0271146602867376	-0.000800386403104614	0.120334771925387	0.660421814051052	0.20615845882581
K00205	0.283769114538756	0.298738105520817	0.48997214682295	0.0752426665879699	0.808815730974584	0.391307552889015
K00207	0.014280539780901	0.372135498168048	0.0531900123925374	-0.1718817283229	0.218629768089006	0.0972708180215185
K00208	0.100722779897142	0.0446369876009324	0.0847578514985636	0.0351895093759727	0.404470863895597	0.133955598453642
K00209	-0.384633711550292	-0.27358565214278	-0.102301934377631	-0.115190049048413	-0.270546196935286	-0.22925150881088
K00210	0.121993928675114	0.0264973976473307	0.032754114000134	0.056180789230566	0.510324166694282	0.149550079249485
K00215	-0.0208465693899851	-0.0207590086202186	0.0505268017839128	-0.0165858320827668	-0.0436254371864354	-0.0102580090990986
K00216	0.0344679378015794	-0.0625137978866645	0.11509668470515	0.25993677198091	0.262112082512313	0.121819935822658
K00217	0.0531086389997803	0	0.193035916262472	0	0	0.0492289110524505
K00218	0.066148379634729	0.0648062311069276	0.0348395977420983	-0.0190052532163352	0.323347643803432	0.0940273198141704
K00219	-0.0129812218992464	-0.0479320175845925	0.0776842835998362	0.0305529190632656	-0.118152090559457	-0.0141656254760388
K00220	0.205685975923928	0.0739702541984427	0.142945634803473	-0.0256927800707992	0.25152725231694	0.129687267434397
K00221	0.191813416863096	0.145453206389295	0.183580064450067	0.0284989756685114	-0.0479197744812215	0.100285177777949
K00226	0.113561246709244	0.070206996519589	0.0862590327205205	0.111025150017047	0.142690526360977	0.104748590465476
K00228	0.398760247636882	0.0864394741912965	0.0851919551034232	0.407287732663876	0.503189355787229	0.296173753076541
K00230	0.0842885409087841	-0.0146171282956953	0.0629047402399838	0.0308655154624832	0.377739917023671	0.108236317067845
K00231	0.312147029255412	0.0942905142035712	0.265122901479299	0.173377147137168	0.50109620991708	0.269206760398506
K00234	0.244258555154092	-0.080393205179867	-0.0134525516115226	0.355754790416142	0.863208683464252	0.273875254448619
K00235	0.256404724424701	0.303528090138189	0.0524048064450589	0.379046077324164	0.556224503106365	0.309521640287696
K00239	0.0521514230659125	-0.0110767837839423	0.0825360813089344	0.0210204810088359	-0.0178248248318433	0.0253612753535794
K00240	0.0853865540750894	-0.015413219336931	0.0724389667252807	0.035047514235645	0.0632547702012058	0.048142917180058
K00241	0.158691069522609	0.0349678952579597	0.0670118369345017	0.0623580072231651	0.399470743213657	0.144499910430378
K00242	0.429338911909314	0.179613722430191	0.0931665153968101	0.402262215356397	0.56107580812762	0.333091434644066
K00243	-0.0541108715098749	-0.00555964118462957	0.0196897892817372	0.0295559734783687	-0.0447199343085713	-0.011028936848594
K00244	-0.0847952669868156	-0.171739812560813	-0.0016496021723428	-0.00675238753050699	-0.141694917153963	-0.0813263972808884
K00245	-0.0262346599441941	-0.099077238475192	0.0644141676791715	-0.0216017576624156	-0.0225233823891781	-0.0210045741583617
K00246	0.0509865833300719	-0.0803774750349161	0.0239491262737144	0.06482707046067	0.563441617846743	0.124565384575257
K00247	0.427264660970994	0.279181904645189	0.0443475809839148	0.47690746579578	0.484783858109913	0.342497094101158
K00248	0.0544984245009536	-0.0922704209197915	0.0660639132654045	0.0472626583096063	-0.0569789676090682	0.00371512150942093
K00249	-0.0150179048670228	-0.107994982925537	0.0483701179558505	0.00757516178115961	-0.0474177958295485	-0.0228970807770197
K00252	0.0724590689842224	0.149009473795833	0.340180369551375	0.140104668870592	0.107742457815122	0.161899207803429
K00253	0.114277470009517	0.0545990076786004	0.074361342925589	0.0406446544184392	-0.0776669832028473	0.0412430983658596
K00254	0.0663624400403638	-0.00469775288505534	0.0998696481385193	0.0949626525892259	0.0317395563751655	0.0576473088516438
K00257	0.10654490300554	-0.0186643140848631	0.0757363910909498	0.044946164437767	0.0755645872030306	0.0568255463304849
K00259	0.121497442491254	0.033950203770135	0.101950128572222	0.0430468689296582	0.219122209057986	0.103913370564251
K00260	0.31092303469591	0.225753831006046	0.316076628371034	0.0586901149831974	0.336964708354199	0.249681663482077
K00261	-0.072545779303637	0.100066456211159	-0.108818058636831	-0.0846648324133215	0.140637780786383	-0.00506488667124928
K00262	0.0113804496832358	-0.00602618912938088	0.0713667202971177	0.00439754439237313	-0.0148346275850361	0.0132567795316619
K00263	-0.0235422111685667	0.0855952072168357	0.186323993608242	0.286749774022072	0.136474095019965	0.13432017173971
K00264	-0.0352001949622645	-0.0597173351084352	0.0691440479162444	-0.0325142306433951	-0.0559174966637873	-0.0228410418923275
K00265	-0.0439134749854775	-0.100644112430048	0.0314551307225709	-0.0314270663025513	-0.0533323556874855	-0.0395723757365984
K00266	-0.0252122408912511	-0.0811050550380648	-0.00889471077677589	-0.0150097498130635	-0.0366663031542701	-0.0333776119346851
K00273	0.0445824579430873	0.208633392213774	-0.131842366617075	-0.180199219306124	0.357537252831769	0.0597423034130862
K00274	-0.0445426057084756	-0.116937203395708	0.0313071098020378	-0.0269826021825184	0.0650059683354285	-0.018429866629847
K00275	0.210820846538052	0.159433540835609	0.122053712190849	0.039191550253018	0.4310021503486	0.192500360033225
K00276	0.192826235523117	-0.231965089583558	0.0442077678522095	0.115659447107298	0.747746194067196	0.173694910993252
K00278	-0.0191868236575619	-0.0302338848997862	0.0486140998356397	0.027646583009656	-0.0271483626775733	-6.16776779251336e-05
K00281	0.201212919116018	0.0525317707675788	0.0998475929737397	0.0653856076873253	0.447133988214843	0.173222375751901
K00282	0.207902967405231	0.118621482383483	0.179793002660807	-0.0247886991528199	0.0947766033302153	0.115261071325383
K00283	0.213739806058471	0.117415842790846	0.172699970107581	-0.0234270073347683	0.0967404368032957	0.115433809685085
K00284	-0.0698345642489961	-0.111176870891941	-0.011991292447173	-0.0381110732632904	-0.0374640000654572	-0.0537155601833715
K00285	0.206278569468088	0.0393703124622913	0.0434849250321288	0.0825813411002676	0.234789700984769	0.121300969809509
K00286	-0.00383778990088671	-0.0476858482858203	0.0490314519127907	-0.0106569148015035	-0.0307758514131377	-0.00878499049771149
K00287	0.020798572445576	0.00797794808265075	0.0582987437337703	-0.0023392614078124	-0.0141460099522849	0.01411799858038
K00289	-0.169782329156378	0.146258083860548	-0.0943250937855109	0.0600949525744636	0.258047700651425	0.0400586628289095
K00290	-0.00417539005404048	-0.05685884585785	0.0222033949909869	0.0170068297074726	-0.00928795184258015	-0.00622239261120221
K00293	-0.0389776642718286	0.125001034786169	0.385172844555383	0.0329948397137312	0	0.100838210956691
K00294	0.158747529117855	0.0262883231533977	0.0924533236930391	0.036111043851739	0.0917925997833205	0.0810785639198703
K00297	-0.0240698270757959	-0.0158597526983879	0.0641165207999504	-0.000909113791901937	-0.0432659612661255	-0.00399762680645216
K00298	0.0703625506867488	0.336224042583604	0.294448309992957	0.13507859482022	-0.0604856708612923	0.155125565444447
K00299	0.536843027192933	0.217232637895542	0.205936782406629	0.374422313808073	0.568556452258791	0.380598242712394
K00301	0.309093232773099	0.186330612891657	0.0829564349174638	0.391552883403281	0.685858707313551	0.33115837425981
K00302	-0.0176888944357709	-0.0717968750763989	0.0199660913014014	-0.0208227006490162	-0.0766046785680399	-0.0333894114855649
K00303	-0.116441719974051	-0.213488315412341	-0.140515920641703	-0.0563939355558776	0.0366462541025621	-0.0980387274962821
K00306	-0.00263425092485553	0.0097620701109698	0.212064026138646	0.199456766071248	-0.195552069589314	0.0446193083613389
K00311	0.239593878446402	-0.139554674417029	0.0865748114189059	-0.5098013108774	0.105372793979134	-0.0435629002899975
K00313	0.274573838881152	0.137655519238226	0.131169186847315	0.0406228899130076	0.0812559193608203	0.133055470848104
K00314	0.102835434125256	-0.0669652923568605	0.174414801966285	0.0170774102829658	-0.00332351941757177	0.044807766920015
K00315	0.0288672446123132	0.184432790997869	0.288503951129682	0.0720896970233911	-0.104214332538281	0.093935870244995
K00316	0.0514491556449395	-0.00287598050187476	-0.0931197644502296	-0.0231860812256523	-0.00302827521465102	-0.0141521891494936
K00318	0.215825016884225	-0.10364886023431	-0.0501227299171754	-0.0927252922661203	0.379115121334603	0.0696886511602445
K00319	0.234721627161597	-0.0258687363860701	0.141958730140598	0.00536143355380806	0.607168367250004	0.192668284343987
K00320	0.299952570367985	0.0930750200421796	0.0338675482710798	-0.0995561570728483	0.616233717165535	0.188714539754786
K00322	0.450431608110468	0.183528189097011	0.05700874127794	0.362733707515677	0.613570947188825	0.333454638637984
K00324	-0.107013464891958	0.0430230532013442	0.102837033727799	0.148431248194092	-0.114448528297849	0.0145658683866857
K00325	-0.107274625310896	0.0127738420176923	0.093757122420857	0.117733906222747	-0.103244510335255	0.00274914700302921
K00326	0.545588646340192	0.186654889030847	0.163785171584249	0.286701979659811	0.511923402115371	0.338930817746094
K00329	0.10250130741628	0.470469801350038	-0.0513978363281594	-0.128103322455648	0.185913956604396	0.115876781317381
K00330	0.0970495281978382	-0.0585516239153463	0.0321219784375406	0.0810644504664644	0.362435406203639	0.102823947878027
K00331	0.190730684035454	0.0157059845311568	0.110241616503984	0.0756605412786915	0.471902211777306	0.172848207625318
K00332	0.304954188815989	0.142965086315872	0.173623158786388	-0.0425422832872759	-0.000122229154522202	0.11577558429529
K00333	0.321151219855185	0.115613035882424	0.188492406117352	0.0197020830932623	0.0458112320095996	0.138153995391565
K00334	0.0574668981994691	0.074658099879093	0.132064759612415	0.0257639956460365	-0.0224414077424847	0.0535024691189059
K00335	0.02738440418544	0.019164150995636	0.0718014958283392	-0.0242459775213514	-0.0432416706609811	0.0101724805654166
K00336	-0.0115165853955198	-0.0210199574923052	0.0896090959136684	-0.0071852892026384	-0.0935464725323698	-0.00873184174183295
K00337	0.161284074714372	0.0337373739002237	0.1106952320468	0.0660926507200363	0.462895284112936	0.166940923098874
K00338	0.172483607822827	0.0389701211432399	0.107220640994669	0.0717552266912504	0.459075834254871	0.169901086181372
K00339	0.173597309533647	0.0270707700861504	0.106493329213624	0.0442149508999089	0.475872205393194	0.165449713025305
K00340	0.193087205928599	0.0273741938077302	0.102507741641027	0.0744078133521242	0.434118506840591	0.166299092314014
K00341	0.171910712844222	0.029952734907422	0.121423429214758	0.0563236834329059	0.489555135726672	0.173833139225196
K00342	0.171486436660358	0.0234653041167937	0.116969158473724	0.0637217746612612	0.480378681484936	0.171204271079415
K00343	0.155755283139493	0.0339661768451069	0.115962772859508	0.0692272890557286	0.481448740844322	0.171272052548832
K00344	0.0661408606715624	-0.091161145700039	0.109029588380015	0.0703635720643842	0.0956786613758241	0.0500103073583494
K00346	0.13829500302527	0.0357333118174997	0.0616570394229031	0.0326257975902877	0.489998708910944	0.151661972153381
K00347	0.154979147158259	0.0192663073400415	0.0607364179952264	0.0653819098920879	0.50473288742739	0.161019333962601
K00348	0.146210709197626	0.0378037858035478	0.0651870274090113	0.0568316932412285	0.550585738919421	0.171323790914167
K00349	0.154511284231611	0.0389078138242333	0.0547453398064177	0.0637626301891544	0.478743948900721	0.158134203390428
K00350	0.150982845466125	0.0177601434058284	0.0534940678977918	0.0510888577081172	0.513005652356102	0.157266313366793
